source,target
Rufus H. Darby,P. C. Murphy
Rufus H. Darby,Burrus
Rufus H. Darby,Bird
Rufus H. Darby,J. H. Rapier
Rufus H. Darby,G. W. Shafer
Rufus H. Darby,St. John
Rufus H. Darby,John A. Clay
Rufus H. Darby,Tom Paine
Rufus H. Darby,Fred
Rufus H. Darby,Douglass
Rufus H. Darby,Wm. R. Lawton
Rufus H. Darby,Roberts
Rufus H. Darby,G. H. Shafler
Rufus H. Darby,Ferdinand L. Barnett
Rufus H. Darby,H. W. Ward
Rufus H. Darby,M. G. Turner
Rufus H. Darby,Benjamin F. Butler
Rufus H. Darby,Zach Chandler
Rufus H. Darby,Mason
Rufus H. Darby,Dixon
Rufus H. Darby,Devens
Rufus H. Darby,H. V. Robinson
Rufus H. Darby,Robinson
Rufus H. Darby,D. Wilson
Rufus H. Darby,J. Gillem
Rufus H. Darby,Wylie
Rufus H. Darby,B. T. Tanner
Rufus H. Darby,T. Richardson
Rufus H. Darby,Theodore H. Green
Rufus H. Darby,John A. Logan
Rufus H. Darby,North
Rufus H. Darby,Iatter
Rufus H. Darby,Speaker
Rufus H. Darby,Gentry
Rufus H. Darby,Marks
Rufus H. Darby,Gaines
Rufus H. Darby,J.J. Bird
Rufus H. Darby,J.T. Rapier
Rufus H. Darby,W. H. Bentley
Rufus H. Darby,J.W. James
Rufus H. Darby,Allan
Rufus H. Darby,Allensworth
Rufus H. Darby,Rives
Rufus H. Darby,J.H. Burrus
Rufus H. Darby,C. Napier
Rufus H. Darby,W. Wilson
Rufus H. Darby,R.R. Wright
Rufus H. Darby,H. Rainey
Rufus H. Darby,H. Burch
Rufus H. Darby,J. C. Embry
Rufus H. Darby,T. Green
Rufus H. Darby,Grant
Rufus H. Darby,Toussaint
Rufus H. Darby,Dessalines
Rufus H. Darby,Christophe
Rufus H. Darby,Bonaparte
Rufus H. Darby,Sherman
Rufus H. Darby,Barnum
Rufus H. Darby,Mo -- Deaths
Rufus H. Darby,Wm. Stewart
Rufus H. Darby,Jonathan
Rufus H. Darby,Josh Billings
Rufus H. Darby,Simmons
Rufus H. Darby,Payne
Rufus H. Darby,Blyden
Rufus H. Darby,Edmonia Lewis
Rufus H. Darby,Langston
Rufus H. Darby,John Chinaman
Rufus H. Darby,John
Rufus H. Darby,Harper
Rufus H. Darby,W. Forney
Rufus H. Darby,Frederick Douglass
Rufus H. Darby,Samuel R. Ward
Rufus H. Darby,Henry Bibb
Rufus H. Darby,William Wells Brown
Rufus H. Darby,J. W. Loguen
Rufus H. Darby,S. C. Armstrong
Rufus H. Darby,John G. Fee
Rufus H. Darby,E. M. Cravath
Rufus H. Darby,E. A. Ware
Rufus H. Darby,E. P. Lord
Rufus H. Darby,G. Stanly Pope
Rufus H. Darby,W. S. Alexander
Rufus H. Darby,B. F. Lee
Rufus H. Darby,J. N. Rendall
Rufus H. Darby,M. Perkins
Rufus H. Darby,W. P. Pledger
Rufus H. Darby,Allen Allansworth
Rufus H. Darby,John H. Johnson
Rufus H. Darby,Daniel Jones
Rufus H. Darby,A. Perkins
Rufus H. Darby,H. Bufford
Rufus H. Darby,J. F. C. Snoden
Rufus H. Darby,C. A. Burgos
Rufus H. Darby,S.E. Hardy
Rufus H. Darby,Robt
Rufus H. Darby,Simon Daniels
Rufus H. Darby,Knox
Rufus H. Darby,C. Braboy
Rufus H. Darby,H. Walker
Rufus H. Darby,J. W. Johnson
Rufus H. Darby,G. Mcfarland
Rufus H. Darby,G. H. Clay
Rufus H. Darby,Bennett Stewart
Rufus H. Darby,Archie
Rufus H. Darby,E. R. Belcher
Rufus H. Darby,Elbert Head
Rufus H. Darby,Horace King
Rufus H. Darby,P. J. Carter
Rufus H. Darby,R.G.L. Paige
Rufus H. Darby,J. G. Baugh
Rufus H. Darby,W. P. Ryder
Rufus H. Darby,W. B. Townsend
Rufus H. Darby,J. M. Brown
Rufus H. Darby,P. C
Rufus H. Darby,Murphy
Rufus H. Darby,Perry Mathews
Rufus H. Darby,G. W. Braxdall
Rufus H. Darby,M. Turner
Rufus H. Darby,Davis North
Rufus H. Darby,J. W. Hughes
Rufus H. Darby,Andrew Hubbard
Rufus H. Darby,Moses Dickson
Rufus H. Darby,J. J. Bruce
Rufus H. Darby,James Matlocler
Rufus H. Darby,Burley Jones
Rufus H. Darby,C. R. Coleman
Rufus H. Darby,John Lang
Rufus H. Darby,G. W
Rufus H. Darby,Dupee
Rufus H. Darby,Jesus Christ
Rufus H. Darby,Christ
Rufus H. Darby,Gregory
Rufus H. Darby,Leo Xiii
Rufus H. Darby,T. Tanner
Rufus H. Darby,R. F.
Rufus H. Darby,Bishop Onderdonk
Rufus H. Darby,Calvin
Rufus H. Darby,Saviour
Rufus H. Darby,Stroud
Rufus H. Darby,Eccles
Rufus H. Darby,Francis Daniel Pastorious
Rufus H. Darby,Anna
Rufus H. Darby,Klosterman
Rufus H. Darby,Pastorious
Rufus H. Darby,Westcott
Rufus H. Darby,Ralph Sandeford
Rufus H. Darby,Daniel Benedict
Rufus H. Darby,L. Boyd
Rufus H. Darby,Wesley
Rufus H. Darby,A. G. Ferr
Rufus H. Darby,M. E. Church
Rufus H. Darby,Hannibal
Rufus H. Darby,Chang
Rufus H. Darby,Creuzot
Rufus H. Darby,H. H. Garnett
Rufus H. Darby,John Brown
Rufus H. Darby,Harris
Rufus H. Darby,Theo H. Greene
Rufus H. Darby,Adam
Rufus H. Darby,Noah
Rufus H. Darby,Gideon
Rufus H. Darby,Volsci
Rufus H. Darby,Putnam
Rufus H. Darby,Sumner
Rufus H. Darby,Daniel O ' Connell
Rufus H. Darby,Robert E. Lee
Rufus H. Darby,Napoleon
Rufus H. Darby,Wm. H. Miles
Rufus H. Darby,David A
Rufus H. Darby,Sam
Rufus H. Darby,Lowery
Rufus H. Darby,C. G. Wimbush
Rufus H. Darby,W. James Indiana
Rufus H. Darby,Taney
Rufus H. Darby,Horace Greeley
Rufus H. Darby,Abraham Lincoln
Rufus H. Darby,J. H. Burch
Rufus H. Darby,W. R. L Awton
Rufus H. Darby,John Avertt
Rufus H. Darby,F.L. Barnett
Rufus H. Darby,A. J. Nixon
Rufus H. Darby,A. F. A. Pope
Rufus H. Darby,W. F. Yeardlev
Rufus H. Darby,J.M. Smith
Rufus H. Darby,J. Mckinly
Rufus H. Darby,H. H. Thompson
Rufus H. Darby,J. H. Kelly
Rufus H. Darby,M. F. Wamack
Rufus H. Darby,D. Watkins
Rufus H. Darby,S. Griffith
Rufus H. Darby,Richardson
Rufus H. Darby,J. C. Matthews
Rufus H. Darby,A. Allensworth
Rufus H. Darby,F. B. S. Pinchback
Rufus H. Darby,J. Lewis
Rufus H. Darby,L.T. Kenner
Rufus H. Darby,Charles A. Burgeois
Rufus H. Darby,W. Gibbs
Rufus H. Darby,J. R. Rolland
Rufus H. Darby,H. W. Watkins
Rufus H. Darby,F. B. Antoine
Rufus H. Darby,J. P. J
Rufus H. Darby,J.T. Jenifer
Rufus H. Darby,Isaac Gillam
Rufus H. Darby,D. S. Brandon
Rufus H. Darby,W. O. Lynch
Rufus H. Darby,J. M. Goodloe
Rufus H. Darby,J. H. Thomason
Rufus H. Darby,S. Lowry
Rufus H. Darby,W. J. Stevens
Rufus H. Darby,P. C. Murphv
Rufus H. Darby,L. W. Cummins
Rufus H. Darby,E.D. Pope
Rufus H. Darby,C.C. Wimbush
Rufus H. Darby,M. Bentley
Rufus H. Darby,R. Nichols
Rufus H. Darby,G. Mcfariand
Rufus H. Darby,B. R. Taylor
Rufus H. Darby,R. Harlan
P.B.S. Pinchback,John R. Lynch
P.B.S. Pinchback,Lewis
P.B.S. Pinchback,Bentley
P.B.S. Pinchback,Nicholas
P.B.S. Pinchback,Lynch
P.B.S. Pinchback,W. Cromwell
P.B.S. Pinchback,F. L. Barnett
P.B.S. Pinchback,G. W. Le Vere
P.B.S. Pinchback,J. Henri Burch
P.B.S. Pinchback,Robert Nicholas
P.B.S. Pinchback,John D. Lewis
P.B.S. Pinchback,C. O. H. Thomas
P.B.S. Pinchback,Allan Allensworth
P.B.S. Pinchback,D. Lewis
P.B.S. Pinchback,James D. Kennedy
P.B.S. Pinchback,Richard Allen
P.B.S. Pinchback,H. Thomas
P.B.S. Pinchback,R. R. Wright
P.B.S. Pinchback,Pinchback
P.B.S. Pinchback,J
P.B.S. Pinchback,W. Washington
P.B.S. Pinchback,H.C. Binford
P.B.S. Pinchback,Courtland
P.B.S. Pinchback,Edward Pope
P.B.S. Pinchback,Samuel Lowery
P.B.S. Pinchback,W. O
P.B.S. Pinchback,W.H. Mcalpine
P.B.S. Pinchback,Marion
P.B.S. Pinchback,David Wilson
P.B.S. Pinchback,M. Goodloe
P.B.S. Pinchback,G. S. W. Lewis
P.B.S. Pinchback,Stephens
P.B.S. Pinchback,J.H. Thomason
P.B.S. Pinchback,S.P. Smith
P.B.S. Pinchback,Stevenson
P.B.S. Pinchback,Jackson
P.B.S. Pinchback,Peter C. Murphy
P.B.S. Pinchback,David Ripley
P.B.S. Pinchback,W.H. Ashe
P.B.S. Pinchback,L.W. Cummins
P.B.S. Pinchback,H. V. Cashin
P.B.S. Pinchback,Montgomery
P.B.S. Pinchback,P.J. Crenshaw
P.B.S. Pinchback,J. P. Jones
P.B.S. Pinchback,Watson
P.B.S. Pinchback,J. R. Rowland
P.B.S. Pinchback,J. T. Jenifer
P.B.S. Pinchback,H. W. Wadkins
P.B.S. Pinchback,George N. Perkins
P.B.S. Pinchback,G. B. Antoine
P.B.S. Pinchback,Isaac Gillem
P.B.S. Pinchback,David A. Robinson
P.B.S. Pinchback,M.G. Turner
P.B.S. Pinchback,H. B. Robinson
P.B.S. Pinchback,Helena
P.B.S. Pinchback,S. H. Holland
P.B.S. Pinchback,L. H. Holsey
P.B.S. Pinchback,C. C. Wimbush
P.B.S. Pinchback,J. H. Wood
P.B.S. Pinchback,S. C. Upshaw
P.B.S. Pinchback,W. B. Higginbotham
P.B.S. Pinchback,Madison Blount
P.B.S. Pinchback,J. H. Delamotta
P.B.S. Pinchback,Toby Stewart
P.B.S. Pinchback,Clinton
P.B.S. Pinchback,George Valentine
P.B.S. Pinchback,J. W. Brooks
P.B.S. Pinchback,Moses H. Bentley
P.B.S. Pinchback,W. A. Pledger
P.B.S. Pinchback,Cutnbert
P.B.S. Pinchback,J. J. Bird
P.B.S. Pinchback,R. Nicholas
P.B.S. Pinchback,J. W. James
P.B.S. Pinchback,F. D. Morton
P.B.S. Pinchback,W. H. Anderson
P.B.S. Pinchback,Greene Mcfarland
P.B.S. Pinchback,S. Daniels
P.B.S. Pinchback,P. W. Johnson
P.B.S. Pinchback,J. A. Braboy
P.B.S. Pinchback,G. L. Knox
P.B.S. Pinchback,J. H. Clay
P.B.S. Pinchback,J. H. Walker
P.B.S. Pinchback,Emmet Stewart
P.B.S. Pinchback,J. W. Stewart
P.B.S. Pinchback,T. W. Henderson
P.B.S. Pinchback,W. H. Nicholl
P.B.S. Pinchback,Horace Lewis
P.B.S. Pinchback,G. W. Darden
P.B.S. Pinchback,Bishop Miles
P.B.S. Pinchback,John Garnett
P.B.S. Pinchback,J. F. C. Snarden
P.B.S. Pinchback,P. B. S. Pinchback
P.B.S. Pinchback,James Lewis
P.B.S. Pinchback,Lewis T. Kenner
P.B.S. Pinchback,Chas
P.B.S. Pinchback,A. Burgeois
P.B.S. Pinchback,S. E. Hardy
P.B.S. Pinchback,St. Paul
P.B.S. Pinchback,J. R. Lynch
P.B.S. Pinchback,R. W. Fitzhugh
P.B.S. Pinchback,Theo
P.B.S. Pinchback,H. Greene
P.B.S. Pinchback,Thomas Richardson
P.B.S. Pinchback,Port Gibson
P.B.S. Pinchback,J. H. Buftord
P.B.S. Pinchback,W. H. Maury
P.B.S. Pinchback,B. G. Booth
P.B.S. Pinchback,J.C. Mathews
P.B.S. Pinchback,R. Lawton
P.B.S. Pinchback,J. W. Wilson
P.B.S. Pinchback,H. G. Newsom
P.B.S. Pinchback,Hastings
P.B.S. Pinchback,Robert Harlan
P.B.S. Pinchback,D. Jones
P.B.S. Pinchback,J. D. Lewis
P.B.S. Pinchback,F. J. Loudin
P.B.S. Pinchback,C. V. Wiley
P.B.S. Pinchback,J. H. Rainey
P.B.S. Pinchback,S. F. Griffin
P.B.S. Pinchback,D. E. Asbury
P.B.S. Pinchback,J. B. Bosley
P.B.S. Pinchback,Wm. Sumner
P.B.S. Pinchback,T. A. Sykes
P.B.S. Pinchback,Isaac Lane
P.B.S. Pinchback,R. F. Boyd
P.B.S. Pinchback,J. H. Hendricks
P.B.S. Pinchback,G. H. Shafer
P.B.S. Pinchback,J. W. Grant
P.B.S. Pinchback,T. W. Lott
P.B.S. Pinchback,D. W. Williams
P.B.S. Pinchback,L. A. Roberts
P.B.S. Pinchback,J. H. Kelley
P.B.S. Pinchback,J. F. Mckinley
P.B.S. Pinchback,W. C. Hodge
P.B.S. Pinchback,H. H.Thompson
P.B.S. Pinchback,Randall Brown
P.B.S. Pinchback,J. M. Smith
P.B.S. Pinchback,A. J. Carr
P.B.S. Pinchback,B. A. J. Nixon
P.B.S. Pinchback,M. F. Womack
P.B.S. Pinchback,A. N. C. Williams
P.B.S. Pinchback,W. A. Henderson
P.B.S. Pinchback,B. J. Hadley
P.B.S. Pinchback,J. H. Burrus
P.B.S. Pinchback,D. Wadkins
P.B.S. Pinchback,W. F. Yardley
P.B.S. Pinchback,G. W. Levere
P.B.S. Pinchback,J. C. Napier
P.B.S. Pinchback,W. F. Anderson
P.B.S. Pinchback,B. F. Williams
P.B.S. Pinchback,J. R. Taylor
P.B.S. Pinchback,N. W. Cuney
P.B.S. Pinchback,E. H. Anderson
P.B.S. Pinchback,R. A. Perkins
P.B.S. Pinchback,J. W. Cromwell
P.B.S. Pinchback,John W. Averitt
P.B.S. Pinchback,J. H. S. Parker
P.B.S. Pinchback,G. W. Gentry
P.B.S. Pinchback,Williams
P.B.S. Pinchback,Ex-Congressman Rainey
P.B.S. Pinchback,Daniel Wadkins
P.B.S. Pinchback,M. H. Bentley
P.B.S. Pinchback,Jesus
P.B.S. Pinchback,Maggie Porter
P.B.S. Pinchback,G. M. Gordon
P.B.S. Pinchback,H. D. Alexander
P.B.S. Pinchback,B. W. Thomas
P.B.S. Pinchback,Calvin Anderson
P.B.S. Pinchback,Rainey
P.B.S. Pinchback,Gooch
P.B.S. Pinchback,John Merry
P.B.S. Pinchback,Pledger
P.B.S. Pinchback,Cushing
P.B.S. Pinchback,James T. Rapier
P.B.S. Pinchback,P. J. Crenshaw
P.B.S. Pinchback,W. H. Mcalpin
P.B.S. Pinchback,W. H. Council
P.B.S. Pinchback,George M. Perkins
P.B.S. Pinchback,Taylor Miller
P.B.S. Pinchback,J. H. Hopkins
P.B.S. Pinchback,A. T. Augusta
P.B.S. Pinchback,Augusta
P.B.S. Pinchback,Cromwell
P.B.S. Pinchback,J. C. Corbin
P.B.S. Pinchback,M. W. Gibbs
P.B.S. Pinchback,W. H. Ashe
P.B.S. Pinchback,William Still
P.B.S. Pinchback,T.W. Henderson
P.B.S. Pinchback,H. C. Binford
P.B.S. Pinchback,T. H. Green
P.B.S. Pinchback,W. H. Nichol
P.B.S. Pinchback,John J. Bird
P.B.S. Pinchback,Louis T. Kenner
P.B.S. Pinchback,Perkins
P.B.S. Pinchback,W. H. Mcalpine
P.B.S. Pinchback,J. H. Bufford
P.B.S. Pinchback,J. F. C. Snowden
P.B.S. Pinchback,C. A. Bourgeois
P.B.S. Pinchback,W. R. Lawton
P.B.S. Pinchback,J. H. Delamotte
P.B.S. Pinchback,Harlan
P.B.S. Pinchback,William H. Miles
P.B.S. Pinchback,D. Kennedy
P.B.S. Pinchback,W. James
P.B.S. Pinchback,S. E Hardy
P.B.S. Pinchback,J. T. Rapier
P.B.S. Pinchback,George W. Perkins
P.B.S. Pinchback,John Averitt
P.B.S. Pinchback,M. G. Champlin
P.B.S. Pinchback,James N. Hayne
P.B.S. Pinchback,H. Burrus
P.B.S. Pinchback,J. D. Kennedy
P.B.S. Pinchback,R. Allen
P.B.S. Pinchback,Thomas
P.B.S. Pinchback,Stewart
P.B.S. Pinchback,G. H. Shaffer
P.B.S. Pinchback,Windom
P.B.S. Pinchback,U. S. Grant
P.B.S. Pinchback,P. C. Murphy
P.B.S. Pinchback,Burrus
P.B.S. Pinchback,Bird
P.B.S. Pinchback,J. H. Rapier
P.B.S. Pinchback,G. W. Shafer
P.B.S. Pinchback,St. John
P.B.S. Pinchback,John A. Clay
P.B.S. Pinchback,Tom Paine
P.B.S. Pinchback,Fred
P.B.S. Pinchback,Douglass
P.B.S. Pinchback,Wm. R. Lawton
P.B.S. Pinchback,Roberts
P.B.S. Pinchback,G. H. Shafler
P.B.S. Pinchback,Ferdinand L. Barnett
P.B.S. Pinchback,H. W. Ward
P.B.S. Pinchback,M. G. Turner
P.B.S. Pinchback,Benjamin F. Butler
P.B.S. Pinchback,Zach Chandler
P.B.S. Pinchback,Mason
P.B.S. Pinchback,Dixon
P.B.S. Pinchback,Devens
P.B.S. Pinchback,H. V. Robinson
P.B.S. Pinchback,Robinson
P.B.S. Pinchback,D. Wilson
P.B.S. Pinchback,J. Gillem
P.B.S. Pinchback,Wylie
P.B.S. Pinchback,B. T. Tanner
P.B.S. Pinchback,T. Richardson
P.B.S. Pinchback,Theodore H. Green
P.B.S. Pinchback,John A. Logan
P.B.S. Pinchback,North
P.B.S. Pinchback,Iatter
P.B.S. Pinchback,Speaker
P.B.S. Pinchback,Gentry
P.B.S. Pinchback,Marks
P.B.S. Pinchback,Gaines
P.B.S. Pinchback,J.J. Bird
P.B.S. Pinchback,J.T. Rapier
P.B.S. Pinchback,W. H. Bentley
P.B.S. Pinchback,J.W. James
P.B.S. Pinchback,Allan
P.B.S. Pinchback,Allensworth
P.B.S. Pinchback,Rives
P.B.S. Pinchback,J.H. Burrus
P.B.S. Pinchback,C. Napier
P.B.S. Pinchback,W. Wilson
P.B.S. Pinchback,R.R. Wright
P.B.S. Pinchback,H. Rainey
P.B.S. Pinchback,H. Burch
P.B.S. Pinchback,J. C. Embry
P.B.S. Pinchback,T. Green
P.B.S. Pinchback,Grant
P.B.S. Pinchback,Toussaint
P.B.S. Pinchback,Dessalines
P.B.S. Pinchback,Christophe
P.B.S. Pinchback,Bonaparte
P.B.S. Pinchback,Sherman
P.B.S. Pinchback,Barnum
P.B.S. Pinchback,Mo -- Deaths
P.B.S. Pinchback,Wm. Stewart
P.B.S. Pinchback,Jonathan
P.B.S. Pinchback,Josh Billings
P.B.S. Pinchback,Simmons
P.B.S. Pinchback,Payne
P.B.S. Pinchback,Blyden
P.B.S. Pinchback,Edmonia Lewis
P.B.S. Pinchback,Langston
P.B.S. Pinchback,John Chinaman
P.B.S. Pinchback,John
P.B.S. Pinchback,Harper
P.B.S. Pinchback,W. Forney
P.B.S. Pinchback,Frederick Douglass
P.B.S. Pinchback,Samuel R. Ward
P.B.S. Pinchback,Henry Bibb
P.B.S. Pinchback,William Wells Brown
P.B.S. Pinchback,J. W. Loguen
P.B.S. Pinchback,S. C. Armstrong
P.B.S. Pinchback,John G. Fee
P.B.S. Pinchback,E. M. Cravath
P.B.S. Pinchback,E. A. Ware
P.B.S. Pinchback,E. P. Lord
P.B.S. Pinchback,G. Stanly Pope
P.B.S. Pinchback,W. S. Alexander
P.B.S. Pinchback,B. F. Lee
P.B.S. Pinchback,J. N. Rendall
P.B.S. Pinchback,M. Perkins
P.B.S. Pinchback,W. P. Pledger
P.B.S. Pinchback,Allen Allansworth
P.B.S. Pinchback,John H. Johnson
P.B.S. Pinchback,Daniel Jones
P.B.S. Pinchback,A. Perkins
P.B.S. Pinchback,H. Bufford
P.B.S. Pinchback,J. F. C. Snoden
P.B.S. Pinchback,C. A. Burgos
P.B.S. Pinchback,S.E. Hardy
P.B.S. Pinchback,Robt
P.B.S. Pinchback,Simon Daniels
P.B.S. Pinchback,Knox
